ID,TOP_DEP,BOTT_DEP,CRITERIA,ZONE,UI,DISCONT,TOT_SAND,navy,olivedrab,yellow,orange,red,,navy,olivedrab,yellow,orange,red
S60_002,198,203,one,gain,0.475,no,48,2.50,5.00,18.33,60.42,13.75,,1.2,2.4,8.8,29,6.6
S60_003,0,15,one,loss,0,no,94.1,0.00,0.64,12.96,69.61,16.79,,0,0.6,12.2,65.5,15.8
S60_003,15,28,one,loss,0.061,no,93.6,0.00,0.75,14.00,68.70,16.56,,0,0.7,13.1,64.3,15.5
S60_003,28,58,one,loss,0.092,no,95.5,0.00,1.15,12.36,69.95,16.54,,0,1.1,11.8,66.8,15.8
S60_003,58,76,one,top,0.248,no,85.9,0.12,1.05,12.46,69.50,16.88,,0.1,0.9,10.7,59.7,14.5
S60_003,76,119,one,gain,0.059,no,90.7,0.00,0.99,10.92,69.57,18.52,,0,0.9,9.9,63.1,16.8
S60_003,119,140,one,gain,0.057,no,91.3,0.00,1.20,11.39,69.33,18.07,,0,1.1,10.4,63.3,16.5
S60_003,140,183,one,gain,0.758,no,63.4,0.00,0.95,11.99,65.30,21.77,,0,0.6,7.6,41.4,13.8
S60_003,183,203,one,gain,0.353,no,68,0.00,0.88,13.82,66.47,18.82,,0,0.6,9.4,45.2,12.8
S60_004,0,23,one,loss,0,no,95.2,0.11,2.31,21.11,67.65,8.82,,0.1,2.2,20.1,64.4,8.4
S60_004,23,61,one,loss,0.049,no,95.2,0.11,2.21,20.59,68.80,8.30,,0.1,2.1,19.6,65.5,7.9
S60_004,61,74,one,loss,0.066,no,94.7,0.11,2.32,19.01,69.69,8.87,,0.1,2.2,18,66,8.4
S60_004,74,119,one,top,0.27,no,58.4,0.00,2.05,17.12,74.32,6.51,,0,1.2,10,43.4,3.8
S60_004,119,160,one,gain,0.321,no,45.4,0.00,1.32,14.54,77.09,7.05,,0,0.6,6.6,35,3.2
S60_004,160,203,one,gain,0.088,no,45.8,0.00,1.75,22.27,67.69,8.30,,0,0.8,10.2,31,3.8
S60_006,0,13,one,loss,0,no,94.9,0.00,2.95,31.72,51.74,13.59,,0,2.8,30.1,49.1,12.9
S60_006,13,81,one,loss,0.085,no,95.2,0.11,2.94,29.52,53.05,14.39,,0.1,2.8,28.1,50.5,13.7
S60_006,81,112,one,loss,0.048,no,96.2,0.10,3.43,28.79,53.43,14.24,,0.1,3.3,27.7,51.4,13.7
S60_006,112,127,one,top,0.033,no,92.7,0.11,3.56,28.37,54.26,13.70,,0.1,3.3,26.3,50.3,12.7
S60_006,127,142,one,gain,1.779,yes,66.4,0.00,1.51,24.10,53.01,21.39,,0,1,16,35.2,14.2
S60_006,142,183,one,gain,0.583,no,78.2,0.26,3.58,27.37,52.43,16.37,,0.2,2.8,21.4,41,12.8
S60_006,183,203,one,gain,0.129,no,69,0.00,2.03,43.77,40.00,14.20,,0,1.4,30.2,27.6,9.8
S60_007,3,26,one,loss,0,no,94.4,0.11,3.18,27.75,55.61,13.35,,0.1,3,26.2,52.5,12.6
S60_007,26,46,one,loss,0.029,no,94.1,0.00,2.98,28.48,54.84,13.71,,0,2.8,26.8,51.6,12.9
S60_007,46,77,one,loss,0.001,no,94.3,0.11,3.39,27.57,54.93,14.00,,0.1,3.2,26,51.8,13.2
S60_007,77,117,one,loss,0.035,no,94.9,0.11,3.79,26.77,55.64,13.70,,0.1,3.6,25.4,52.8,13
S60_007,117,133,one,top,0.791,no,76.2,0.00,3.41,25.20,56.17,15.22,,0,2.6,19.2,42.8,11.6
S60_007,133,180,one,gain,0.333,no,72.2,0.00,3.32,29.92,50.69,16.07,,0,2.4,21.6,36.6,11.6
S60_007,180,206,one,gain,0.095,no,73.6,0.00,2.17,29.35,50.82,17.66,,0,1.6,21.6,37.4,13
S60_008,0,20,one,loss,0,no,96.2,1.87,6.13,25.57,61.75,4.68,,1.8,5.9,24.6,59.4,4.5
S60_008,20,66,one,loss,0.288,no,95.1,1.58,6.31,24.92,62.25,4.94,,1.5,6,23.7,59.2,4.7
S60_008,66,119,one,loss,0.111,no,95.9,1.67,6.88,26.17,60.69,4.59,,1.6,6.6,25.1,58.2,4.4
S60_008,119,173,one,top,0.453,no,75.8,2.90,8.44,22.96,61.48,4.22,,2.2,6.4,17.4,46.6,3.2
S60_008,173,203,one,gain,0.086,no,79.2,1.01,5.81,25.51,64.39,3.28,,0.8,4.6,20.2,51,2.6
S60_009,0,13,one,loss,0,no,96.5,0.00,2.18,29.02,58.86,9.95,,0,2.1,28,56.8,9.6
S60_009,13,23,one,loss,0.006,no,97.1,0.00,1.96,29.45,59.11,9.47,,0,1.9,28.6,57.4,9.2
S60_009,23,43,one,loss,0.084,no,97.1,0.00,2.16,24.61,61.69,11.53,,0,2.1,23.9,59.9,11.2
S60_009,43,79,one,loss,0.019,no,97,0.00,2.37,25.67,60.93,11.03,,0,2.3,24.9,59.1,10.7
S60_009,79,96,one,loss,0.161,no,94.5,0.11,2.75,24.55,61.06,11.53,,0.1,2.6,23.2,57.7,10.9
S60_009,96,122,one,loss,0.018,no,94.4,0.64,2.86,22.35,61.86,12.29,,0.6,2.7,21.1,58.4,11.6
S60_009,122,178,one,top,0.341,no,61.7,0.97,3.73,27.23,56.73,11.35,,0.6,2.3,16.8,35,7
S60_009,178,203,one,gain,0.156,no,68.2,0.00,2.05,27.86,58.94,11.14,,0,1.4,19,40.2,7.6
S60_010,0,15,one,loss,0,no,97.4,0.00,2.98,40.45,50.10,6.47,,0,2.9,39.4,48.8,6.3
S60_010,15,30,one,loss,0.114,no,97,0.10,3.20,39.79,50.72,6.19,,0.1,3.1,38.6,49.2,6
S60_010,30,64,one,loss,0.28,no,96.8,0.10,2.69,34.09,55.17,7.95,,0.1,2.6,33,53.4,7.7
S60_010,64,79,one,loss,0.003,no,96,0.00,2.60,33.85,55.73,7.81,,0,2.5,32.5,53.5,7.5
S60_010,79,102,one,top,0.007,no,92.4,0.00,3.25,35.71,54.22,6.82,,0,3,33,50.1,6.3
S60_010,102,130,one,other,0.01,no,95.5,0.00,2.93,33.30,55.81,7.96,,0,2.8,31.8,53.3,7.6
S60_010,130,203,one,other,0.025,no,97.2,0.00,3.09,32.61,56.17,8.13,,0,3,31.7,54.6,7.9
S60_011,0,15,one,loss,0,no,93.2,0.21,1.82,23.28,61.05,13.63,,0.2,1.7,21.7,56.9,12.7
S60_011,15,25,one,loss,0.018,no,93.7,0.21,2.03,22.95,61.26,13.55,,0.2,1.9,21.5,57.4,12.7
S60_011,25,41,one,loss,0.017,no,93.5,0.21,2.78,22.35,60.32,14.33,,0.2,2.6,20.9,56.4,13.4
S60_011,41,61,one,top,0.361,no,63.8,0.00,1.72,21.47,61.60,15.20,,0,1.1,13.7,39.3,9.7
S60_011,61,76,one,gain,3.024,yes,28.4,2.82,7.04,23.24,47.89,19.01,,0.8,2,6.6,13.6,5.4
S60_011,76,109,one,gain,0.477,no,38.4,5.73,10.42,20.83,46.88,16.15,,2.2,4,8,18,6.2
S60_011,109,142,one,gain,0.341,no,39.8,28.14,22.11,17.09,19.10,13.57,,11.2,8.8,6.8,7.6,5.4
S60_011,142,203,one,gain,0.064,no,40.6,24.14,27.09,18.72,17.73,12.32,,9.8,11,7.6,7.2,5
S60_013,0,15,one,loss,0,no,96.3,0.00,5.40,52.44,37.69,4.47,,0,5.2,50.5,36.3,4.3
S60_013,15,25,one,loss,0.109,no,96.9,0.00,4.23,48.40,41.80,5.57,,0,4.1,46.9,40.5,5.4
S60_013,25,43,one,loss,0.129,no,97.2,0.10,4.94,45.68,42.70,6.58,,0.1,4.8,44.4,41.5,6.4
S60_013,43,81,one,loss,0.075,no,97.1,0.10,4.74,44.39,43.98,6.80,,0.1,4.6,43.1,42.7,6.6
S60_013,81,104,one,loss,0.041,no,94.7,0.11,5.70,45.83,42.45,5.91,,0.1,5.4,43.4,40.2,5.6
S60_013,104,119,one,top,0.243,no,90.4,0.11,5.64,44.91,42.59,6.75,,0.1,5.1,40.6,38.5,6.1
S60_013,119,145,one,gain,0.09,no,79.4,0.13,6.55,50.50,37.28,5.54,,0.1,5.2,40.1,29.6,4.4
S60_013,145,203,one,other,0.448,no,94.5,0.11,5.71,46.98,43.07,4.13,,0.1,5.4,44.4,40.7,3.9
S60_014,0,18,two,loss,0,no,67.3,0.30,2.53,26.60,55.87,14.71,,0.2,1.7,17.9,37.6,9.9
S60_014,18,25,two,top,0.15,no,58.2,0.17,1.89,25.43,57.04,15.46,,0.1,1.1,14.8,33.2,9
S60_014,25,36,two,gain,0.008,no,55,0.00,1.64,25.45,57.45,15.45,,0,0.9,14,31.6,8.5
S60_014,36,56,two,gain,2.318,yes,38,0.53,7.37,25.26,44.21,22.63,,0.2,2.8,9.6,16.8,8.6
S60_014,56,127,two,other,0.141,no,46.6,1.72,9.87,26.18,40.77,21.46,,0.8,4.6,12.2,19,10
S60_014,127,203,two,other,0.915,yes,96.3,0.00,1.97,29.80,60.44,7.79,,0,1.9,28.7,58.2,7.5
S60_015,0,15,one,loss,0,no,92.8,0.00,1.83,28.66,58.51,10.99,,0,1.7,26.6,54.3,10.2
S60_015,15,36,one,loss,0.22,no,95.1,0.00,1.89,28.81,58.89,10.41,,0,1.8,27.4,56,9.9
S60_015,36,71,one,loss,0.255,no,94.6,0.00,2.43,24.84,59.73,13.00,,0,2.3,23.5,56.5,12.3
S60_015,71,96,one,top,0.24,no,71.2,0.00,1.97,24.86,59.97,13.20,,0,1.4,17.7,42.7,9.4
S60_015,96,147,one,gain,0.532,no,61.5,0.00,2.11,23.74,58.21,15.93,,0,1.3,14.6,35.8,9.8
S60_015,147,203,one,gain,0.147,no,65,0.00,1.85,24.62,58.46,15.08,,0,1.2,16,38,9.8
S62_001,0,23,one,loss,0,no,96.9,0.31,3.92,18.68,71.00,6.09,,0.3,3.8,18.1,68.8,5.9
S62_001,23,58,one,loss,0.377,no,96.9,0.41,3.41,15.69,72.76,7.74,,0.4,3.3,15.2,70.5,7.5
S62_001,58,69,one,top,0.772,no,79,0.25,4.30,18.23,68.86,8.35,,0.2,3.4,14.4,54.4,6.6
S62_002,0,18,one,loss,0,no,96.8,0.10,2.48,14.57,75.00,7.85,,0.1,2.4,14.1,72.6,7.6
S62_002,18,61,one,loss,0.025,no,97.8,0.20,3.17,15.03,73.42,8.26,,0.2,3.1,14.7,71.8,8.08
S62_002,61,132,one,loss,0,no,97.7,0.10,3.28,13.92,74.72,7.98,,0.1,3.2,13.6,73,7.8
S62_002,132,165,one,top,0.362,no,79.8,0.38,3.76,14.29,71.43,10.15,,0.3,3,11.4,57,8.1
S62_003,0,20,one,loss,0,no,96.6,0.00,1.66,13.66,76.60,8.07,,0,1.6,13.2,74,7.8
S62_003,20,48,one,loss,0.078,no,95.7,0.10,2.61,13.58,76.80,6.90,,0.1,2.5,13,73.5,6.6
S62_003,48,91,one,loss,0.197,no,96.5,0.10,2.49,13.06,75.85,8.50,,0.1,2.4,12.6,73.2,8.2
S62_003,91,130,one,loss,0.058,no,96.6,0.10,2.07,12.42,76.71,8.70,,0.1,2,12,74.1,8.4
S62_003,130,163,one,top,0.346,no,87.2,0.00,2.52,13.53,73.17,10.78,,0,2.2,11.8,63.8,9.4
S62_004,0,18,one,loss,0,no,96,0.10,5.00,28.33,61.04,5.42,,0.1,4.8,27.2,58.6,5.2
S62_004,18,51,one,loss,0.101,no,95.3,0.52,7.24,30.95,56.66,4.62,,0.5,6.9,29.5,54,4.4
S62_004,51,71,one,loss,0.152,no,95.2,0.32,6.62,29.41,59.03,4.62,,0.3,6.3,28,56.2,4.4
S62_004,71,91,one,top,0.777,no,75.4,0.27,6.37,28.38,59.42,5.57,,0.2,4.8,21.4,44.8,4.2
S62_005,0,15,one,loss,0,no,97.2,1.23,8.13,26.23,56.58,7.82,,1.2,7.9,25.5,55,7.6
S62_005,15,51,one,loss,0.075,no,97.4,0.92,7.39,23.92,60.68,7.08,,0.9,7.2,23.3,59.1,6.9
S62_005,51,66,one,top,0.408,no,91.4,0.77,7.55,23.41,60.94,7.33,,0.7,6.9,21.4,55.7,6.7
S62_005,66,76,one,other,0.085,no,92.3,0.76,6.93,22.86,60.78,8.67,,0.7,6.4,21.1,56.1,8
S62_005,76,132,one,other,0.205,no,94.5,1.16,7.83,23.39,60.32,7.30,,1.1,7.4,22.1,57,6.9
S62_005,132,203,one,gain,0.711,no,61.6,0.65,7.79,28.57,53.57,9.42,,0.4,4.8,17.6,33,5.8
S62_008,0,15,one,loss,0,no,96.9,1.14,10.63,24.25,54.59,9.39,,1.1,10.3,23.5,52.9,9.1
S62_008,15,64,one,loss,0.04,no,96.9,1.65,11.15,22.50,55.73,8.98,,1.6,10.8,21.8,54,8.7
S62_008,64,74,one,loss,0.296,no,94.2,1.27,10.83,22.19,56.16,9.55,,1.2,10.2,20.9,52.9,9
S62_008,74,104,one,loss,0.155,no,94.2,2.44,12.10,21.66,54.88,8.92,,2.3,11.4,20.4,51.7,8.4
S62_008,104,112,one,loss,0.128,no,94.8,1.48,10.34,21.20,57.07,9.92,,1.4,9.8,20.1,54.1,9.4
S62_008,112,140,one,top,1.397,yes,72.1,0.97,7.77,21.36,48.27,21.64,,0.7,5.6,15.4,34.8,15.6
S62_015,0,15,one,loss,0,no,92.1,0.33,4.67,25.30,51.90,17.81,,0.3,4.3,23.3,47.8,16.4
S62_015,15,58,one,loss,0.271,no,91.2,0.22,5.04,24.34,49.23,21.16,,0.2,4.6,22.2,44.9,19.3
S62_015,58,71,one,top,0.21,no,81.2,0.25,4.43,24.63,53.94,16.75,,0.2,3.6,20,43.8,13.6
S62_015,71,173,one,gain,0.244,no,77.6,0.64,3.87,30.41,52.45,12.63,,0.5,3,23.6,40.7,9.8
S62_015,173,226,one,gain,0.271,no,84.4,0.24,7.82,41.71,40.52,9.72,,0.2,6.6,35.2,34.2,8.2
S62_016,0,18,one,loss,0,no,92.5,0.22,2.16,11.46,60.22,25.95,,0.2,2,10.6,55.7,24
S62_016,18,71,one,loss,0.183,no,91.4,0.22,2.19,10.83,58.42,28.34,,0.2,2,9.9,53.4,25.9
S62_016,71,119,one,loss,0.026,no,91.8,0.33,2.29,10.57,58.28,28.54,,0.3,2.1,9.7,53.5,26.2
S62_016,119,137,one,top,0.437,no,81.2,0.25,1.97,8.87,53.20,35.71,,0.2,1.6,7.2,43.2,29
S62_016,137,160,one,gain,0.017,no,75.2,0.27,1.60,9.04,55.05,34.04,,0.2,1.2,6.8,41.4,25.6
S62_016,160,203,one,gain,0.032,no,64.2,0.62,2.18,9.97,55.14,32.09,,0.4,1.4,6.4,35.4,20.6
S62_018,0,15,one,loss,0,no,97.4,1.54,6.06,7.60,77.82,6.98,,1.5,5.9,7.4,75.8,6.8
S62_018,15,71,one,loss,0.324,no,97,2.16,6.70,7.53,76.08,7.53,,2.1,6.5,7.3,73.8,7.3
S62_018,71,81,one,loss,0.204,no,93.3,2.36,6.11,7.07,76.63,7.82,,2.2,5.7,6.6,71.5,7.3
S62_018,81,99,one,loss,0.032,no,94.6,2.11,6.13,7.08,76.96,7.72,,2,5.8,6.7,72.8,7.3
S62_018,99,135,one,loss,0.106,no,96.1,2.08,6.04,6.66,77.63,7.60,,2,5.8,6.4,74.6,7.3
S62_018,135,170,one,top,0.024,no,75.2,1.86,5.85,8.24,76.33,7.71,,1.4,4.4,6.2,57.4,5.8
S62_018,170,203,one,gain,0.67,no,57.8,1.04,5.19,8.30,77.16,8.30,,0.6,3,4.8,44.6,4.8
S62_019,0,18,one,loss,0,no,94.3,0.11,3.08,18.24,56.20,22.38,,0.1,2.9,17.2,53,21.1
S62_019,18,58,one,loss,0.207,no,97.2,0.31,4.42,20.99,55.76,18.52,,0.3,4.3,20.4,54.2,18
S62_019,58,79,one,loss,0.03,no,96.9,0.31,3.92,19.50,57.59,18.68,,0.3,3.8,18.9,55.8,18.1
S62_019,79,135,one,top,0.253,no,78.7,0.25,4.19,20.71,55.15,19.70,,0.2,3.3,16.3,43.4,15.5
S62_019,135,203,one,gain,0.018,no,62.2,0.32,5.47,25.24,56.75,12.22,,0.2,3.4,15.7,35.3,7.6
S63_002,0,23,one,loss,0,no,92.2,0.11,3.25,20.17,58.03,18.44,,0.1,3,18.6,53.5,17
S63_002,23,48,one,loss,0.062,no,93.5,0.00,3.53,20.32,57.75,18.40,,0,3.3,19,54,17.2
S63_002,48,91,one,loss,0.02,no,94.2,0.00,3.40,18.90,58.60,19.11,,0,3.2,17.8,55.2,18
S63_002,91,124,one,loss,0.008,no,94.7,0.11,3.27,18.80,58.61,19.22,,0.1,3.1,17.8,55.5,18.2
S63_002,124,150,one,top,0.019,no,85.4,0.12,3.98,18.27,58.78,18.85,,0.1,3.4,15.6,50.2,16.1
S63_002,150,203,one,gain,0.144,no,70.4,0.00,3.27,17.76,59.09,19.89,,0,2.3,12.5,41.6,14
S63_003,0,23,one,loss,0,no,90.6,0.11,4.53,20.75,57.28,17.33,,0.1,4.1,18.8,51.9,15.7
S63_003,23,91,one,loss,0.067,no,92.3,0.11,3.90,21.13,57.85,17.01,,0.1,3.6,19.5,53.4,15.7
S63_003,91,107,one,loss,0.003,no,92.5,0.11,4.65,19.89,58.38,16.97,,0.1,4.3,18.4,54,15.7
S63_003,107,122,one,top,0.053,no,88.4,0.11,4.07,18.44,59.50,17.87,,0.1,3.6,16.3,52.6,15.8
S63_003,122,155,one,gain,0.08,no,70.7,0.14,4.10,19.80,58.27,17.68,,0.1,2.9,14,41.2,12.5
S63_003,155,188,one,gain,0.191,no,61.1,0.00,3.60,22.42,58.59,15.38,,0,2.2,13.7,35.8,9.4
S63_003,188,203,one,gain,0.372,no,62.3,0.16,4.33,23.92,61.00,10.59,,0.1,2.7,14.9,38,6.6
S63_004,0,20,one,loss,0,no,92.3,0.43,8.02,27.84,48.10,15.60,,0.4,7.4,25.7,44.4,14.4
S63_004,20,64,one,loss,0.099,no,91.8,0.33,7.84,28.00,46.30,17.54,,0.3,7.2,25.7,42.5,16.1
S63_004,64,107,one,loss,0.079,no,92.5,0.43,8.00,28.54,46.27,16.76,,0.4,7.4,26.4,42.8,15.5
S63_004,107,162,one,loss,0.136,no,93.1,0.32,7.95,26.10,46.40,19.23,,0.3,7.4,24.3,43.2,17.9
S63_004,162,203,one,top,0.12,no,76.4,1.05,12.57,33.38,38.09,14.92,,0.8,9.6,25.5,29.1,11.4
S63_005,0,23,one,loss,0,no,94.6,0.32,6.24,33.62,45.98,13.85,,0.3,5.9,31.8,43.5,13.1
S63_005,23,68,one,loss,0.024,no,94.1,0.32,7.23,34.54,44.63,13.28,,0.3,6.8,32.5,42,12.5
S63_005,68,89,one,loss,0.044,no,94.3,0.32,7.53,32.45,45.49,14.21,,0.3,7.1,30.6,42.9,13.4
S63_005,89,142,one,loss,0.029,no,95.7,0.42,7.42,29.05,47.13,15.99,,0.4,7.1,27.8,45.1,15.3
S63_005,142,155,one,top,0.106,no,83.8,0.48,7.40,30.31,47.14,14.68,,0.4,6.2,25.4,39.5,12.3
S63_005,155,175,one,gain,0.225,no,72.3,0.41,7.61,38.04,42.60,11.34,,0.3,5.5,27.5,30.8,8.2
S63_005,175,203,one,gain,0.485,no,71.1,0.70,10.55,48.24,34.46,6.05,,0.5,7.5,34.3,24.5,4.3
S63_006,0,20,one,loss,0,no,95.5,0.21,5.55,33.72,46.91,13.61,,0.2,5.3,32.2,44.8,13
S63_006,20,38,one,loss,0.027,no,94.4,0.21,5.93,33.69,46.82,13.35,,0.2,5.6,31.8,44.2,12.6
S63_006,38,53,one,loss,0.12,no,93.1,0.43,6.55,31.69,47.15,14.18,,0.4,6.1,29.5,43.9,13.2
S63_006,53,74,one,loss,0.007,no,91.9,0.44,7.07,31.34,47.01,14.15,,0.4,6.5,28.8,43.2,13
S63_006,74,127,one,loss,0.108,no,95.4,0.42,6.60,30.61,48.11,14.26,,0.4,6.3,29.2,45.9,13.6
S63_006,127,152,one,top,0.225,no,76.1,0.39,6.44,31.67,47.70,13.80,,0.3,4.9,24.1,36.3,10.5
S63_006,152,203,one,gain,0.313,no,73,0.27,5.48,36.71,47.12,10.41,,0.2,4,26.8,34.4,7.6
S63_007,0,15,one,loss,0,no,86.2,0.58,5.57,19.72,55.10,19.03,,0.5,4.8,17,47.5,16.4
S63_007,15,33,one,loss,0.068,no,87.3,0.92,5.84,18.79,54.75,19.70,,0.8,5.1,16.4,47.8,17.2
S63_007,33,61,one,loss,0.066,no,88.8,0.90,5.86,19.82,53.60,19.82,,0.8,5.2,17.6,47.6,17.6
S63_007,61,74,one,top,0.1,no,85.1,1.41,7.29,22.33,51.82,17.16,,1.2,6.2,19,44.1,14.6
S63_007,74,127,one,gain,0.057,no,71,2.82,12.11,29.86,40.70,14.51,,2,8.6,21.2,28.9,10.3
S63_007,127,175,one,gain,0.039,no,51.5,1.36,11.65,28.74,45.83,12.43,,0.7,6,14.8,23.6,6.4
S63_007,175,203,one,gain,1.967,yes,39.1,0.26,4.09,14.07,46.55,35.04,,0.1,1.6,5.5,18.2,13.7
S63_008,0,18,one,loss,0,no,91,0.22,4.51,22.53,52.75,20.00,,0.2,4.1,20.5,48,18.2
S63_008,18,58,one,loss,0.059,no,89.3,0.22,4.93,23.29,51.51,20.04,,0.2,4.4,20.8,46,17.9
S63_008,58,79,one,loss,0.067,no,88.3,0.11,4.87,22.54,51.08,21.40,,0.1,4.3,19.9,45.1,18.9
S63_008,79,102,one,top,0.052,no,85.5,0.23,5.38,22.57,51.35,20.47,,0.2,4.6,19.3,43.9,17.5
S63_008,102,152,one,gain,0.256,no,68.4,0.29,4.97,23.83,50.73,20.18,,0.2,3.4,16.3,34.7,13.8
S63_008,152,203,one,gain,0.145,no,65.2,0.15,6.44,25.92,49.69,17.79,,0.1,4.2,16.9,32.4,11.6
S63_009,0,20,one,loss,0,no,88.1,0.23,4.43,21.91,57.55,15.89,,0.2,3.9,19.3,50.7,14
S63_009,20,38,one,loss,0.175,no,84.9,0.12,4.00,21.44,56.77,17.67,,0.1,3.4,18.2,48.2,15
S63_009,38,71,one,top,0.098,no,83.6,0.24,4.55,21.41,57.06,16.75,,0.2,3.8,17.9,47.7,14
S63_009,71,86,one,gain,0.099,no,78,1.03,6.03,21.41,53.97,17.56,,0.8,4.7,16.7,42.1,13.7
S63_009,86,122,one,gain,0.061,no,57.5,0.52,3.65,31.48,54.26,10.09,,0.3,2.1,18.1,31.2,5.8
S63_009,122,160,one,gain,0.018,no,60.2,0.17,5.32,36.54,48.34,9.63,,0.1,3.2,22,29.1,5.8
S63_009,160,203,one,gain,0.657,no,69.1,0.00,4.34,43.13,49.93,2.60,,0,3,29.8,34.5,1.8
S63_010,0,18,one,loss,0,no,87.7,0.23,4.45,25.09,55.19,15.05,,0.2,3.9,22,48.4,13.2
S63_010,18,64,one,top,0.251,no,80.7,0.25,4.96,34.45,50.81,9.54,,0.2,4,27.8,41,7.7
S63_010,64,81,one,gain,0.386,no,81.1,0.12,6.04,37.48,50.92,5.43,,0.1,4.9,30.4,41.3,4.4
S63_010,81,117,one,gain,0.172,no,79.2,0.38,6.44,39.02,50.51,3.66,,0.3,5.1,30.9,40,2.9
S63_010,117,155,one,gain,0.132,no,73.6,0.14,3.94,38.86,52.31,4.76,,0.1,2.9,28.6,38.5,3.5
S63_010,155,203,one,gain,0.085,no,73.2,0.14,3.96,37.98,53.01,4.92,,0.1,2.9,27.8,38.8,3.6
S63_011,0,23,one,loss,0,no,91.9,0.44,5.44,20.35,52.77,21.00,,0.4,5,18.7,48.5,19.3
S63_011,23,43,one,loss,0.148,no,90.9,0.33,5.17,19.03,53.91,21.56,,0.3,4.7,17.3,49,19.6
S63_011,43,58,one,loss,0.057,no,92.2,0.33,5.42,19.31,54.12,20.82,,0.3,5,17.8,49.9,19.2
S63_011,58,107,one,top,0.019,no,81.8,0.49,5.62,19.32,54.40,20.17,,0.4,4.6,15.8,44.5,16.5
S63_011,107,168,one,gain,0.067,no,75.8,0.40,6.07,21.90,52.51,19.13,,0.3,4.6,16.6,39.8,14.5
S63_011,168,203,one,gain,0.305,no,75.3,0.40,5.58,25.10,57.10,11.82,,0.3,4.2,18.9,43,8.9
S64_002,0,5,one,loss,0,no,75.1,0.00,0.27,6.39,76.03,17.31,,0,0.2,4.8,57.1,13
S64_002,5,23,one,loss,0.492,no,91.6,0.00,0.44,7.97,75.44,16.16,,0,0.4,7.3,69.1,14.8
S64_002,23,41,one,loss,0.16,no,96,0.00,0.94,8.23,74.69,16.15,,0,0.9,7.9,71.7,15.5
S64_002,41,58,one,loss,0.208,no,90.8,0.11,0.88,7.82,74.89,16.30,,0.1,0.8,7.1,68,14.8
S64_002,58,76,one,top,0.053,no,90.3,0.00,0.89,7.64,75.30,16.17,,0,0.8,6.9,68,14.6
S64_002,76,86,one,other,0.02,no,90.2,0.00,0.78,7.32,75.39,16.52,,0,0.7,6.6,68,14.9
S64_002,86,107,one,gain,0.088,no,77.1,0.00,0.78,7.52,76.01,15.69,,0,0.6,5.8,58.6,12.1
S64_002,107,142,one,gain,0.055,no,77.4,0.00,0.78,7.24,76.36,15.63,,0,0.6,5.6,59.1,12.1
S64_002,142,196,one,gain,0.306,no,80,0.00,0.88,8.13,79.00,12.00,,0,0.7,6.5,63.2,9.6
S64_002,196,244,one,gain,0.035,no,80.9,0.12,0.62,6.80,80.96,11.50,,0.1,0.5,5.5,65.5,9.3
S64_003,0,10,one,loss,0,no,97,0.10,1.44,9.59,80.41,8.45,,0.1,1.4,9.3,78,8.2
S64_003,10,25,one,loss,0.011,no,97.4,0.00,1.03,8.62,81.42,8.93,,0,1,8.4,79.3,8.7
S64_003,25,71,one,loss,0.015,no,97.7,0.00,0.92,7.98,82.40,8.70,,0,0.9,7.8,80.5,8.5
S64_003,71,79,one,top,0.156,no,91.6,0.00,0.98,7.86,82.86,8.30,,0,0.9,7.2,75.9,7.6
S64_003,79,89,one,other,0.008,no,93.7,0.00,0.96,7.68,82.50,8.86,,0,0.9,7.2,77.3,8.3
S64_003,89,112,one,other,0.111,no,95.2,0.00,1.16,8.93,81.83,8.09,,0,1.1,8.5,77.9,7.7
S64_003,112,140,one,other,0.043,no,96.7,0.00,1.03,7.76,82.94,8.27,,0,1,7.5,80.2,8
S64_003,140,203,one,other,0.096,no,98.1,0.00,1.12,8.15,82.67,8.05,,0,1.1,8,81.1,7.9
S64_007,0,13,one,loss,0,no,91.8,0.11,4.79,50.87,42.48,1.74,,0.1,4.4,46.7,39,1.6
S64_007,13,53,one,loss,0.276,no,94,0.00,4.15,42.77,49.36,3.72,,0,3.9,40.2,46.4,3.5
S64_007,53,64,one,loss,0.041,no,91.8,0.00,4.25,44.44,48.04,3.27,,0,3.9,40.8,44.1,3
S64_007,64,74,one,loss,0.178,no,93.8,0.11,5.12,52.03,41.15,1.60,,0.1,4.8,48.8,38.6,1.5
S64_007,74,112,one,loss,0.019,no,94.5,0.00,4.76,46.03,46.35,2.86,,0,4.5,43.5,43.8,2.7
S64_007,112,140,one,top,0.314,no,85.4,0.00,4.57,47.78,45.55,2.11,,0,3.9,40.8,38.9,1.8
S64_007,140,203,one,gain,0.09,no,91.6,0.11,3.93,35.70,57.42,2.84,,0.1,3.6,32.7,52.6,2.6
S64_010,0,5,one,loss,0,no,96.4,0.00,0.83,14.42,81.43,3.32,,0,0.8,13.9,78.5,3.2
S64_010,5,21,one,loss,0.249,no,98,0.00,0.92,13.88,81.94,3.27,,0,0.9,13.6,80.3,3.2
S64_010,21,53,one,loss,0.025,no,98.3,0.00,0.92,14.45,80.98,3.66,,0,0.9,14.2,79.6,3.6
S64_010,53,89,one,loss,0.074,no,97.8,0.00,1.02,13.60,81.80,3.58,,0,1,13.3,80,3.5
